# step, temp, etotal, ke, tpot, evdw, ebond
26460 23518654130.763447 35277981196.14517 35277981196.14517 -8.969479374338286e-49 0.0 -8.969479374338286e-49
26470 23518654130.763447 35277981196.14517 35277981196.14517 -8.949166528442836e-49 0.0 -8.949166528442836e-49
26480 23518654130.763447 35277981196.14517 35277981196.14517 -8.92890733099812e-49 0.0 -8.92890733099812e-49
26490 23518654130.763447 35277981196.14517 35277981196.14517 -8.908701620132182e-49 0.0 -8.908701620132182e-49
26500 23518654130.763447 35277981196.14517 35277981196.14517 -8.888549234522273e-49 0.0 -8.888549234522273e-49
26510 23518654130.763447 35277981196.14517 35277981196.14517 -8.868450013392856e-49 0.0 -8.868450013392856e-49
26520 23518654130.763447 35277981196.14517 35277981196.14517 -8.84840379651352e-49 0.0 -8.84840379651352e-49
26530 23518654130.763447 35277981196.14517 35277981196.14517 -8.828410424196909e-49 0.0 -8.828410424196909e-49
26540 23518654130.763447 35277981196.14517 35277981196.14517 -8.808469737296723e-49 0.0 -8.808469737296723e-49
26550 23518654130.763447 35277981196.14517 35277981196.14517 -8.78858157720561e-49 0.0 -8.78858157720561e-49
26560 23518654130.763447 35277981196.14517 35277981196.14517 -8.768745785853242e-49 0.0 -8.768745785853242e-49
26570 23518654130.763447 35277981196.14517 35277981196.14517 -8.748962205704178e-49 0.0 -8.748962205704178e-49
26580 23518654130.763447 35277981196.14517 35277981196.14517 -8.729230679755948e-49 0.0 -8.729230679755948e-49
26590 23518654130.763447 35277981196.14517 35277981196.14517 -8.709551051536977e-49 0.0 -8.709551051536977e-49
26600 23518654130.763447 35277981196.14517 35277981196.14517 -8.689923165104681e-49 0.0 -8.689923165104681e-49
26610 23518654130.763447 35277981196.14517 35277981196.14517 -8.670346865043384e-49 0.0 -8.670346865043384e-49
26620 23518654130.763447 35277981196.14517 35277981196.14517 -8.650821996462393e-49 0.0 -8.650821996462393e-49
26630 23518654130.763447 35277981196.14517 35277981196.14517 -8.631348404994049e-49 0.0 -8.631348404994049e-49
26640 23518654130.763447 35277981196.14517 35277981196.14517 -8.611925936791672e-49 0.0 -8.611925936791672e-49
26650 23518654130.763447 35277981196.14517 35277981196.14517 -8.592554438527737e-49 0.0 -8.592554438527737e-49
26660 23518654130.763447 35277981196.14517 35277981196.14517 -8.573233757391836e-49 0.0 -8.573233757391836e-49
26670 23518654130.763447 35277981196.14517 35277981196.14517 -8.553963741088752e-49 0.0 -8.553963741088752e-49
26680 23518654130.763447 35277981196.14517 35277981196.14517 -8.534744237836561e-49 0.0 -8.534744237836561e-49
26690 23518654130.763447 35277981196.14517 35277981196.14517 -8.515575096364715e-49 0.0 -8.515575096364715e-49
26700 23518654130.763447 35277981196.14517 35277981196.14517 -8.496456165912078e-49 0.0 -8.496456165912078e-49
26710 23518654130.763447 35277981196.14517 35277981196.14517 -8.477387296225054e-49 0.0 -8.477387296225054e-49
26720 23518654130.763447 35277981196.14517 35277981196.14517 -8.458368337555709e-49 0.0 -8.458368337555709e-49
26730 23518654130.763447 35277981196.14517 35277981196.14517 -8.439399140659834e-49 0.0 -8.439399140659834e-49
26740 23518654130.763447 35277981196.14517 35277981196.14517 -8.420479556795089e-49 0.0 -8.420479556795089e-49
26750 23518654130.763447 35277981196.14517 35277981196.14517 -8.401609437719141e-49 0.0 -8.401609437719141e-49
26760 23518654130.763447 35277981196.14517 35277981196.14517 -8.382788635687776e-49 0.0 -8.382788635687776e-49
26770 23518654130.763447 35277981196.14517 35277981196.14517 -8.364017003453052e-49 0.0 -8.364017003453052e-49
26780 23518654130.763447 35277981196.14517 35277981196.14517 -8.345294394261434e-49 0.0 -8.345294394261434e-49
26790 23518654130.763447 35277981196.14517 35277981196.14517 -8.326620661851957e-49 0.0 -8.326620661851957e-49
26800 23518654130.763447 35277981196.14517 35277981196.14517 -8.307995660454396e-49 0.0 -8.307995660454396e-49
26810 23518654130.763447 35277981196.14517 35277981196.14517 -8.289419244787434e-49 0.0 -8.289419244787434e-49
26820 23518654130.763447 35277981196.14517 35277981196.14517 -8.270891270056835e-49 0.0 -8.270891270056835e-49
26830 23518654130.763447 35277981196.14517 35277981196.14517 -8.252411591953642e-49 0.0 -8.252411591953642e-49
26840 23518654130.763447 35277981196.14517 35277981196.14517 -8.233980066652349e-49 0.0 -8.233980066652349e-49
26850 23518654130.763447 35277981196.14517 35277981196.14517 -8.21559655080912e-49 0.0 -8.21559655080912e-49
26860 23518654130.763447 35277981196.14517 35277981196.14517 -8.19726090156e-49 0.0 -8.19726090156e-49
26870 23518654130.763447 35277981196.14517 35277981196.14517 -8.178972976519131e-49 0.0 -8.178972976519131e-49
26880 23518654130.763447 35277981196.14517 35277981196.14517 -8.160732633776948e-49 0.0 -8.160732633776948e-49
26890 23518654130.763447 35277981196.14517 35277981196.14517 -8.142539731898443e-49 0.0 -8.142539731898443e-49
26900 23518654130.763447 35277981196.14517 35277981196.14517 -8.124394129921372e-49 0.0 -8.124394129921372e-49
26910 23518654130.763447 35277981196.14517 35277981196.14517 -8.106295687354544e-49 0.0 -8.106295687354544e-49
26920 23518654130.763447 35277981196.14517 35277981196.14517 -8.088244264176023e-49 0.0 -8.088244264176023e-49
26930 23518654130.763447 35277981196.14517 35277981196.14517 -8.070239720831408e-49 0.0 -8.070239720831408e-49
26940 23518654130.763447 35277981196.14517 35277981196.14517 -8.052281918232122e-49 0.0 -8.052281918232122e-49
26950 23518654130.763447 35277981196.14517 35277981196.14517 -8.034370717753645e-49 0.0 -8.034370717753645e-49
26960 23518654130.763447 35277981196.14517 35277981196.14517 -8.016505981233802e-49 0.0 -8.016505981233802e-49
26970 23518654130.763447 35277981196.14517 35277981196.14517 -7.998687570971092e-49 0.0 -7.998687570971092e-49
26980 23518654130.763447 35277981196.14517 35277981196.14517 -7.980915349722934e-49 0.0 -7.980915349722934e-49
26990 23518654130.763447 35277981196.14517 35277981196.14517 -7.963189180703975e-49 0.0 -7.963189180703975e-49
27000 23518654130.763447 35277981196.14517 35277981196.14517 -7.945508927584408e-49 0.0 -7.945508927584408e-49
27010 23518654130.763447 35277981196.14517 35277981196.14517 -7.927874454488323e-49 0.0 -7.927874454488323e-49
27020 23518654130.763447 35277981196.14517 35277981196.14517 -7.910285625991948e-49 0.0 -7.910285625991948e-49
27030 23518654130.763447 35277981196.14517 35277981196.14517 -7.892742307122046e-49 0.0 -7.892742307122046e-49
27040 23518654130.763447 35277981196.14517 35277981196.14517 -7.875244363354216e-49 0.0 -7.875244363354216e-49
27050 23518654130.763447 35277981196.14517 35277981196.14517 -7.857791660611262e-49 0.0 -7.857791660611262e-49
27060 23518654130.763447 35277981196.14517 35277981196.14517 -7.840384065261497e-49 0.0 -7.840384065261497e-49
27070 23518654130.763447 35277981196.14517 35277981196.14517 -7.823021444117168e-49 0.0 -7.823021444117168e-49
27080 23518654130.763447 35277981196.14517 35277981196.14517 -7.805703664432725e-49 0.0 -7.805703664432725e-49
27090 23518654130.763447 35277981196.14517 35277981196.14517 -7.788430593903295e-49 0.0 -7.788430593903295e-49
27100 23518654130.763447 35277981196.14517 35277981196.14517 -7.771202100662967e-49 0.0 -7.771202100662967e-49
27110 23518654130.763447 35277981196.14517 35277981196.14517 -7.754018053283243e-49 0.0 -7.754018053283243e-49
27120 23518654130.763447 35277981196.14517 35277981196.14517 -7.73687832077136e-49 0.0 -7.73687832077136e-49
27130 23518654130.763447 35277981196.14517 35277981196.14517 -7.71978277256875e-49 0.0 -7.71978277256875e-49
27140 23518654130.763447 35277981196.14517 35277981196.14517 -7.70273127854941e-49 0.0 -7.70273127854941e-49
27150 23518654130.763447 35277981196.14517 35277981196.14517 -7.685723709018288e-49 0.0 -7.685723709018288e-49
27160 23518654130.763447 35277981196.14517 35277981196.14517 -7.668759934709754e-49 0.0 -7.668759934709754e-49
27170 23518654130.763447 35277981196.14517 35277981196.14517 -7.651839826785969e-49 0.0 -7.651839826785969e-49
27180 23518654130.763447 35277981196.14517 35277981196.14517 -7.634963256835337e-49 0.0 -7.634963256835337e-49
27190 23518654130.763447 35277981196.14517 35277981196.14517 -7.618130096870937e-49 0.0 -7.618130096870937e-49
27200 23518654130.763447 35277981196.14517 35277981196.14517 -7.601340219328965e-49 0.0 -7.601340219328965e-49
27210 23518654130.763447 35277981196.14517 35277981196.14517 -7.584593497067164e-49 0.0 -7.584593497067164e-49
27220 23518654130.763447 35277981196.14517 35277981196.14517 -7.567889803363304e-49 0.0 -7.567889803363304e-49
27230 23518654130.763447 35277981196.14517 35277981196.14517 -7.551229011913607e-49 0.0 -7.551229011913607e-49
27240 23518654130.763447 35277981196.14517 35277981196.14517 -7.53461099683125e-49 0.0 -7.53461099683125e-49
27250 23518654130.763447 35277981196.14517 35277981196.14517 -7.518035632644791e-49 0.0 -7.518035632644791e-49
27260 23518654130.763447 35277981196.14517 35277981196.14517 -7.501502794296708e-49 0.0 -7.501502794296708e-49
27270 23518654130.763447 35277981196.14517 35277981196.14517 -7.485012357141815e-49 0.0 -7.485012357141815e-49
27280 23518654130.763447 35277981196.14517 35277981196.14517 -7.468564196945805e-49 0.0 -7.468564196945805e-49
27290 23518654130.763447 35277981196.14517 35277981196.14517 -7.452158189883707e-49 0.0 -7.452158189883707e-49
27300 23518654130.763447 35277981196.14517 35277981196.14517 -7.435794212538424e-49 0.0 -7.435794212538424e-49
27310 23518654130.763447 35277981196.14517 35277981196.14517 -7.419472141899204e-49 0.0 -7.419472141899204e-49
27320 23518654130.763447 35277981196.14517 35277981196.14517 -7.403191855360193e-49 0.0 -7.403191855360193e-49
27330 23518654130.763447 35277981196.14517 35277981196.14517 -7.38695323071891e-49 0.0 -7.38695323071891e-49
27340 23518654130.763447 35277981196.14517 35277981196.14517 -7.370756146174812e-49 0.0 -7.370756146174812e-49
27350 23518654130.763447 35277981196.14517 35277981196.14517 -7.3546004803278e-49 0.0 -7.3546004803278e-49
27360 23518654130.763447 35277981196.14517 35277981196.14517 -7.338486112176795e-49 0.0 -7.338486112176795e-49
27370 23518654130.763447 35277981196.14517 35277981196.14517 -7.322412921118206e-49 0.0 -7.322412921118206e-49
27380 23518654130.763447 35277981196.14517 35277981196.14517 -7.306380786944584e-49 0.0 -7.306380786944584e-49
27390 23518654130.763447 35277981196.14517 35277981196.14517 -7.290389589843063e-49 0.0 -7.290389589843063e-49
27400 23518654130.763447 35277981196.14517 35277981196.14517 -7.274439210394024e-49 0.0 -7.274439210394024e-49
27410 23518654130.763447 35277981196.14517 35277981196.14517 -7.258529529569585e-49 0.0 -7.258529529569585e-49
27420 23518654130.763447 35277981196.14517 35277981196.14517 -7.242660428732227e-49 0.0 -7.242660428732227e-49
27430 23518654130.763447 35277981196.14517 35277981196.14517 -7.226831789633335e-49 0.0 -7.226831789633335e-49
27440 23518654130.763447 35277981196.14517 35277981196.14517 -7.211043494411796e-49 0.0 -7.211043494411796e-49
27450 23518654130.763447 35277981196.14517 35277981196.14517 -7.195295425592612e-49 0.0 -7.195295425592612e-49
27460 23518654130.763447 35277981196.14517 35277981196.14517 -7.179587466085426e-49 0.0 -7.179587466085426e-49
27470 23518654130.763447 35277981196.14517 35277981196.14517 -7.163919499183226e-49 0.0 -7.163919499183226e-49
27480 23518654130.763447 35277981196.14517 35277981196.14517 -7.148291408560849e-49 0.0 -7.148291408560849e-49
27490 23518654130.763447 35277981196.14517 35277981196.14517 -7.132703078273655e-49 0.0 -7.132703078273655e-49
27500 23518654130.763447 35277981196.14517 35277981196.14517 -7.117154392756137e-49 0.0 -7.117154392756137e-49
27510 23518654130.763447 35277981196.14517 35277981196.14517 -7.101645236820524e-49 0.0 -7.101645236820524e-49
27520 23518654130.763447 35277981196.14517 35277981196.14517 -7.086175495655423e-49 0.0 -7.086175495655423e-49
27530 23518654130.763447 35277981196.14517 35277981196.14517 -7.070745054824456e-49 0.0 -7.070745054824456e-49
27540 23518654130.763447 35277981196.14517 35277981196.14517 -7.055353800264881e-49 0.0 -7.055353800264881e-49
27550 23518654130.763447 35277981196.14517 35277981196.14517 -7.040001618286262e-49 0.0 -7.040001618286262e-49
27560 23518654130.763447 35277981196.14517 35277981196.14517 -7.02468839556911e-49 0.0 -7.02468839556911e-49
27570 23518654130.763447 35277981196.14517 35277981196.14517 -7.009414019163531e-49 0.0 -7.009414019163531e-49
27580 23518654130.763447 35277981196.14517 35277981196.14517 -6.994178376487878e-49 0.0 -6.994178376487878e-49
27590 23518654130.763447 35277981196.14517 35277981196.14517 -6.978981355327461e-49 0.0 -6.978981355327461e-49
27600 23518654130.763447 35277981196.14517 35277981196.14517 -6.96382284383317e-49 0.0 -6.96382284383317e-49
27610 23518654130.763447 35277981196.14517 35277981196.14517 -6.948702730520174e-49 0.0 -6.948702730520174e-49
27620 23518654130.763447 35277981196.14517 35277981196.14517 -6.933620904266602e-49 0.0 -6.933620904266602e-49
27630 23518654130.763447 35277981196.14517 35277981196.14517 -6.918577254312223e-49 0.0 -6.918577254312223e-49
27640 23518654130.763447 35277981196.14517 35277981196.14517 -6.903571670257166e-49 0.0 -6.903571670257166e-49
27650 23518654130.763447 35277981196.14517 35277981196.14517 -6.888604042060569e-49 0.0 -6.888604042060569e-49
27660 23518654130.763447 35277981196.14517 35277981196.14517 -6.873674260039328e-49 0.0 -6.873674260039328e-49
27670 23518654130.763447 35277981196.14517 35277981196.14517 -6.858782214866782e-49 0.0 -6.858782214866782e-49
27680 23518654130.763447 35277981196.14517 35277981196.14517 -6.843927797571433e-49 0.0 -6.843927797571433e-49
27690 23518654130.763447 35277981196.14517 35277981196.14517 -6.8291108995356566e-49 0.0 -6.8291108995356566e-49
27700 23518654130.763447 35277981196.14517 35277981196.14517 -6.8143314124944455e-49 0.0 -6.8143314124944455e-49
27710 23518654130.763447 35277981196.14517 35277981196.14517 -6.799589228534106e-49 0.0 -6.799589228534106e-49
27720 23518654130.763447 35277981196.14517 35277981196.14517 -6.784884240091024e-49 0.0 -6.784884240091024e-49
27730 23518654130.763447 35277981196.14517 35277981196.14517 -6.7702163399503924e-49 0.0 -6.7702163399503924e-49
27740 23518654130.763447 35277981196.14517 35277981196.14517 -6.755585421244936e-49 0.0 -6.755585421244936e-49
27750 23518654130.763447 35277981196.14517 35277981196.14517 -6.740991377453689e-49 0.0 -6.740991377453689e-49
27760 23518654130.763447 35277981196.14517 35277981196.14517 -6.726434102400744e-49 0.0 -6.726434102400744e-49
27770 23518654130.763447 35277981196.14517 35277981196.14517 -6.711913490253971e-49 0.0 -6.711913490253971e-49
27780 23518654130.763447 35277981196.14517 35277981196.14517 -6.6974294355238446e-49 0.0 -6.6974294355238446e-49
27790 23518654130.763447 35277981196.14517 35277981196.14517 -6.682981833062185e-49 0.0 -6.682981833062185e-49
27800 23518654130.763447 35277981196.14517 35277981196.14517 -6.6685705780608816e-49 0.0 -6.6685705780608816e-49
27810 23518654130.763447 35277981196.14517 35277981196.14517 -6.6541955660507666e-49 0.0 -6.6541955660507666e-49
27820 23518654130.763447 35277981196.14517 35277981196.14517 -6.639856692900312e-49 0.0 -6.639856692900312e-49
27830 23518654130.763447 35277981196.14517 35277981196.14517 -6.625553854814473e-49 0.0 -6.625553854814473e-49
27840 23518654130.763447 35277981196.14517 35277981196.14517 -6.6112869483334525e-49 0.0 -6.6112869483334525e-49
27850 23518654130.763447 35277981196.14517 35277981196.14517 -6.597055870331504e-49 0.0 -6.597055870331504e-49
27860 23518654130.763447 35277981196.14517 35277981196.14517 -6.582860518015739e-49 0.0 -6.582860518015739e-49
27870 23518654130.763447 35277981196.14517 35277981196.14517 -6.568700788924926e-49 0.0 -6.568700788924926e-49
27880 23518654130.763447 35277981196.14517 35277981196.14517 -6.5545765809283135e-49 0.0 -6.5545765809283135e-49
27890 23518654130.763447 35277981196.14517 35277981196.14517 -6.540487792224432e-49 0.0 -6.540487792224432e-49
27900 23518654130.763447 35277981196.14517 35277981196.14517 -6.526434321339915e-49 0.0 -6.526434321339915e-49
27910 23518654130.763447 35277981196.14517 35277981196.14517 -6.512416067128353e-49 0.0 -6.512416067128353e-49
27920 23518654130.763447 35277981196.14517 35277981196.14517 -6.498432928769073e-49 0.0 -6.498432928769073e-49
27930 23518654130.763447 35277981196.14517 35277981196.14517 -6.484484805766037e-49 0.0 -6.484484805766037e-49
27940 23518654130.763447 35277981196.14517 35277981196.14517 -6.470571597946599e-49 0.0 -6.470571597946599e-49
27950 23518654130.763447 35277981196.14517 35277981196.14517 -6.456693205460436e-49 0.0 -6.456693205460436e-49
27960 23518654130.763447 35277981196.14517 35277981196.14517 -6.442849528778343e-49 0.0 -6.442849528778343e-49
27970 23518654130.763447 35277981196.14517 35277981196.14517 -6.429040468691088e-49 0.0 -6.429040468691088e-49
27980 23518654130.763447 35277981196.14517 35277981196.14517 -6.415265926308291e-49 0.0 -6.415265926308291e-49
27990 23518654130.763447 35277981196.14517 35277981196.14517 -6.4015258030572785e-49 0.0 -6.4015258030572785e-49
28000 23518654130.763447 35277981196.14517 35277981196.14517 -6.387820000681939e-49 0.0 -6.387820000681939e-49
